customer_tweet_id,customer_text,amazon_reply
2934399,"@AmazonHelp Okay, thanks!","@811375 No problem, glad we could help.^BZ"
13565,@AmazonHelp https://t.co/saX0kAZVCW!,@118829 Can you confirm the delivery date provided in your order confirmation email? It can be viewed here: https://t.co/1aMUiU8Rcg ^LA
1159244,"Hi @AmazonHelp came home this evening to a card saying ""parcel safe behind bin photo taken for proof"" but guess what? No parcel. Imagine leaving a delivery in the street in inner city Liverpool all day!!!","@392707 Oh no! I'm so sorry to hear about your missing parcel! Have you checked the other areas listed here: https://t.co/AyfdnzIwd4
Let us know! ^MW"
2646192,@AmazonHelp do e gift cards have 16 digit serial numbers??,"@140395 Thanks for reaching out! To clarify, what gift cards are you referring to? Can you please tell us a bit more about what's going on? Please make sure not to post personal/account details on here since Twitter is public. ^JM"
579874,"@120474 morning, we are sitting in the Amazon Deck at The O2. What free food and drinks do we get?  Is it from the consession stands or is there a choice?","@237003 Hi, an Amazon Deck ticket includes a food and drink voucher. It's an in seat waiter service. Food and drink choices are subject to availability so you may need to check with the venue.^BZ"
1133064,@115850 No one knows where my order is and tracking details are not there. It's been 1hr,@367518 Sorry for the trouble with the delivery. Kindly drop in your details here: https://t.co/rR7Nz9NIq9 and we'll look into it.^NS
989556,"Ordered from Amazon pantry yesterday @115850 and received it today. Just one word ""Astonishing"". Mom loved the packing ans delivery",@354421 Thank you!!! We definitely deserve some mom made pakodies now. What do you say? ^HA
155146,"Hey @115821 / @AmazonHelp, when a sale on a specific item says it is continuing for another 20+ hours, I kinda expect it to do so, instead of going away completely 3 hours later.",@151579 Deals are available until either the promotion period for the deal expires or all the available inventory is claimed.  ^AF
432915,@119625 No  new Kannada movies on Prime ??!!! Why why why!!! If you don't have any idea about good Kannada movies I will help you,@217968 I'll surely pass on your feedback to the concerned team internally. Please stay tuned! ^HN
2767571,"@AmazonHelp Appears to work just fine on the computer, but not on my phone.",@127027 Strange. Please reach out to us directly here: https://t.co/hApLpMlfHN and we can look into this. ^PK
137020,@AmazonHelp Great. I shall check that out. Thank you,@146902 You're most welcome. You can purchase the best international brands during the Black Friday Deals Week from 24th to 27th November. #Happyshopping ^AR
510407,@AmazonHelp https://t.co/MXttsETzeh This was the link I tried multiple times over the last week. Is there any way to still get the promotion. These were the movies I was trying buy. https://t.co/any9tRj3BB,"@237261 Thanks for the information! From what I could see, that promotion is only applicable with 4K UHD titles that are sold and fulfilled by Amazon and it seems the titles in your cart were sold by a third-party seller and fulfilled by Amazon. ^TK"
1421987,@AmazonHelp shipping day changed from Nov 1 to soon. Something tells me you guys aren't going make my delivery day... https://t.co/Tfgspcpf9n,@450496 It says shipping soon. This would mean it will be near dispatch. ^PK
671663,@AmazonHelp I am still awaiting a response,"@280259 Hi, I have checked into this and there is a quantity limit on this item restricting the purchase to 2 per week. I am afraid these limits can't be changed.^BZ"
538510,Everyone should cancel @115821 prime his time of year and just use their regular free shipping. You're not going to 2 days shipping this time of year anyway. #fail #canthandletheseason #amazonwasniceonce,"@244847 Hey, Markus! Has there been a delay in delivery for your items? We'd love to help! ^GP"
1379587,@115850 Its bn ovr 15dys bt no refund frm #AmazonIN for non delivry of OP5. the reasn fr which was they cudnt track the addres #badservice,@272846 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check and reply. ^PS
726150,@AmazonHelp 1/2 took it to one plus service center where it was reveleald the product was not orignal and they denied servicing it,"@293627 That's odd. We'd like to work on it. Kindly fill in your details here: https://t.co/beaaDm0muc, we'll get back to you. 1/2^AP"
2853745,Didn't arrive. No email to say it was delayed.Can't believe I spent the last 3 hours watching it drive around Farringdon &amp; not be delivered! https://t.co/HgKXuEYhQV,@793318 I'm sorry you've not received your parcel. We would like to look into this further for you. Please reach out to us here: https://t.co/JzP7hlA23B. ^AL
1600406,"@115850 #Amazon #JeffBezos 15 days gone still waiting for replacement, no customer service at all. Pathetic service from Amazon india","@491392 Apologies for the ordeal. I’d like to take a closer look at this issue &amp; help you, please fill this form: 1/2^SC"
585790,"Thanks @118706 and @115821 for the Sunday delivery, however for a unopened and undamaged box I would have happily waited until Monday. @123967 @AmazonHelp https://t.co/8sh7LRRCoQ","@258296 Sorry to hear that, Justin. Can I ask if anything is missing or any item isn't in perfect condition?^TI"
483875,"@AmazonHelp Yes I called your customer care executive and he said to ignore the tracking update.By the way,my order is now delivered.THANK YOU!","@230106 Glad to know your concern is addressed. Be assured, I'll share your comments with our internal teams for review and to improve our services. Do keep us posted for any further assistance. ^SV"
158667,@AmazonHelp I did for the bb cream.. Not for the eyeliner..   They gave me some amazon credit balance which was hardly for 2-3 days..  I wonder y the cosmetics things are not genuine... It can have several implications..,@152475 Apologies. You may report this to our support team with the same procedure and we will get this issue sorted. ^MN
429971,"@115821 Reschedules are not maintained,Amazon agent doesn't pick up,delivery guy is given wrong route.Very Unhappy with the service",@217256 I'm sorry for the hassle. Have you reported this to our support team at: https://t.co/vlvfJr4nN9 ?^AU
1100918,@119625 Why don't we have Mr. Robot season 3 when US Has it?,@384989 we highlight the latest movies and TV shows we have available.(2/2) ^CB
1117727,"@115850 I've returned item and it's been 10 days since, I've not got refund yet.. please help!",@306171 Apologies for the delay with the refund. Kindly reply to the email sent by us and we'll get in touch with you soon. ^AK
792099,When I click on the @115821 shopping cart I get this screen for the last 2 months. What's up? https://t.co/i5uWjaWlHu,@308871 Try clearing cache and cookies or using a different browser and see if that helps. ^EM
2919858,"@AmazonHelp Thanks! That answered my question. 1 more question, what is the fee charged to unsubscribe?",@808149 The one time fee should appear before checking out. Let us know if you can not find the price! ^LS
1489799,@115850 very irresponsible service from Amazon,@465942 We're following up with your concern here: https://t.co/nJLXlkL62G. ^AM
1097719,Ei @117086 tem como enviar logo meu Kindle,"@379037 Olá, Pedro. Qual a data de entrega indicada no e-mail de confirmação do pedido? ^CR"
176490,"Here I was planning on watching Haikyu!! tonight, and though both collection 1 and 2 were coming because I ordered both, @115821 sends collection 2 first. @10066 #Haikyu https://t.co/TvzC2pboDF",@157526 Oh no! I'm sorry for the wait for season 1! Did we miss the delivery date in the confirmation e-mail? You can check for this information here: https://t.co/KvigqtCNwe ^BH
1314574,@AmazonHelp It doesn't!! Anywhere! That's the point! If it had i would have arranged alternate del. address. And if it is its so small as to be useless. https://t.co/99LgTDe78g,"@371609 Sorry to see that. When you spoke to an agent, did they say that they would escalate this to the technical team? ^JJ"
2401238,@115830 how come my Listen Without Prejudice 25 is released today yet my order is due on the 24th Oct? 203-3644993-1647508,@690881 We'd be happy to look at that for you. Just click the link and follow the prompts:  https://t.co/JzP7hlA23B ^EM
180913,@115850 received a message saying am not reachable and package delayed. So much for @117795 membership. @AmazonHelp,@158497 I'm sorry about this. Please reach out to our support team here: https://t.co/Jd9sCLO8PT and we'll sort this out. ^SH
347599,@amazonhelp my order was supposed to ship on friday today is sunday sill nothing. My account wont even login :(,@198776 I'm sorry for the recent troubles. Have you received any e-mails regarding your account? ^RR
2536340,@AmazonHelp More than 3months,@721542 Hi Razak- Which site is your account with? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA or? What happens when you request a password reset? ^NV
932703,@115850 My return has not been picked up since March . Pl help @115851 https://t.co/JXrXMMWhXZ,"@341239 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^AR 2/2"
229102,@AmazonHelp Should I upload the proof of that??,@170634 May I know if you have received an email with refund reference number? ^SH
2636929,"@AmazonHelp Thanks for the offer, but it was four years ago now (and I realize now was actually Amazon Canada). It was frustrating though. But I appreciate you reaching out, so I'll stop telling the story now ;)","@744275 Gotcha, thanks for clarifying! If you ever have an issue or even a question. Please don't hesitate to holler at us, we're always happy to help. Have a great weekend! :D ^EZ"
2236220,@120533 french delivery sucks,"@652169 Hello, sorry to hear that, could you please tell us more about the issue ? 
^KE"
2515827,@115850 may i get some vouchers or coupons?,@658579 You may check here: https://t.co/s8CHPFB0w6 ^BA
1001004,@AmazonHelp Done. Please request for help.,@161904 Thank you for the heads up. Our team shall reach out to you soon. Appreciate your understanding. ^MP
2821103,"@AmazonHelp Found a bug in the Echo software. If you cancel an alarm right before it goes off, it will cancel and start at the same time and then won't react to turn it off because it thinks there is no alarm. Please forward to the Echo team, thank you. :) https://t.co/lagwTqSJPJ","@786264 Oh no, David! Thank you for bringing this to our attention! ^BE"
280133,@115850 Got A defective Cord of Philips viva induction cooktop  !!Order no. 171-1259113-5114702 https://t.co/zxfFMrFFbW,"@182766 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA"
2471009,@AmazonHelp Hello ! I want to ship from Amazon. Is there a discount code?,"@706753 Hi, Wedyan. Currently we do not have any discount codes but you can check our Shipping Rates here
https://t.co/by06t951KI ^FZ"
288133,"@AmazonHelp @115850 please check with the order number, 407-4882866-7738709. and see the status","@184647 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA"
1353496,@AmazonHelp I've already replied joker's @115851 @115850,@158494 further updates. 2/2 ^KH
321958,#AmazonIndia Any chance Kindle will be back on lightning deal?,@192707 Do keep an eye on the website for further update on this. ^SG
493334,"If you wana gift someone a fraud or break their heart, order from @115821 
They sell frauds and then dont help solving them , just say out team is checking over it then delay for months and answers ""sorry"" we cant so anything .",@232612 I'm sorry about the delay in resolving your concern. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
1140914,@115821 thank you soooo much for holding off my delivery that I was expecting and not actually delivering it because no one was there!!,@388555 Oh no! I'm sorry for the troubles with your order! Can you tell me which site you order from and the current status? ^FR
1479142,@AmazonHelp 15 days over for the transaction and still cashback not been added to the account.                 #amazonbeshram,"@463473 For assistance with the cashback details, please reach our support team here: https://t.co/vlvfJr4nN9 ^RS"
1716707,"@AmazonHelp Hi, that was the first thing I did since I wanted to watch programs on my PC instead of my phone. Done everything listed but to no avail :(",@519852 We'd like to look into this with you in real-time. Please reach us here: https://t.co/JzP7hlA23B ^AG
1385269,#sonymobils I prchsd mobile from @115850.After purchased I found some issues on phone.Bocz of wrost return policy in @AmazonHelp nt rtrn https://t.co/aTgPKr5Ufu,"@384698 Post the return window, kindly contact the manufacturer to avail the warranty. 2/2 ^KA"
1705416,@115821 @AmazonHelp How can u keep prime members when u use @118706 who delivers past midnight pushing delivery to 3 days? I want @115817 back.,@516911 I'm sorry for the delivery issues. Do you need help with a current order? Have you reported these issues to the carrier? ^CO
2578465,"Amazon's internal shipping, AMZL, is awful. 3 days late. Their tracking shows out for delivery at 8 AM, then unable to deliver at 5 PM. I am here at the office 12 PM - 5 PM. If AMZL attempted delivery in the morning, then their tracker needs to be updated in real-time @AmazonHelp",@731018 I'm sorry for the trouble with your delivery. Please provide our team with your order details here: https://t.co/0GM8vhQpyV ^RA
836458,"@AmazonHelp I also need to delete tweet with screenshot, just realised we're not in DM mode so while twitterverse can see details.",@318779 No problem. When you place an order we'll provide a delivery estimate based on the availability of the items. ^BM
2371314,@AmazonHelp Unfortunately #lakecharlesusps gives the same answer. Out for delivery. No telling when I will get my order since it is after 8pm.,"@684230 We'd love to look into this for you, and submit feedback on the carrier! Please reach out to us via that like provided above! ^AR"
1067699,@AmazonHelp I have filled the form and I am available now.,"@371962 Thank you for sharing the details, we'd get back to you on this shortly. Appreciate your cooperation. ^BS"
854372,@AmazonHelp Cancel my order. You guys failed to understand the urgency of the situation. I don't need it anymore. I'll order it on Flipkart.,@322920 Request you to respond to that correspondence for further assistance. 2/2 ^NK
2384131,"@AmazonHelp I am trying to locate my package from 3 days and there is no response.
Evrytym I connect it is like, we assure you it will be delivered tdy",@687216 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2)
1120422,@119625 please add Safar in ur Database. https://t.co/FNe44dELXP,@384337 I'll pass this along internally as feedback. Thanks for your inputs. ^HK
179572,@115850 This is what I am getting https://t.co/c5bzKKkO6w,@158297 we'll get back to you. (2/2)^AP
1850371,@AmazonHelp I live in a house. No gated community. No code to get to my mailbox. Just walk right up,"@553953 I do apologize! Just to confirm, who was the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL"
2290967,@116935 app is a steaming pile of s**t. Doesn't show upload status at all. Crashes in the middle of the upload. No way to know what was uploaded. #fail,@350706 Sorry to hear this - have you tried clearing the Data on the Music App ^TD
597980,@120533 peut on commander la nouvelles extension de #hearthstone sur le site amazone? merci,"@261763 Bonsoir, 
Avez-vous recherché l’article sur notre site ?
^MD"
309244,@AmazonHelp Now I have to cut my work out short so that I can run to the grocery store which I should have done after the first mishap!,@168206 I understand your frustration. Have you had a chance to contact us for all of your options: https://t.co/t5CZ0ZEeHs? ^DW
180577,@AmazonHelp Can you give a contact number I can call?,@158456 to be looked into by our team kindly drop in your details using the link above and we'll revert accordingly. 2/2 ^AB
1385727,@115850 Sending me a wrong product again and again. https://t.co/QObhKEzWnN,@331994 That's unusual. We're sorry about it. You may request a return of the order using this link: https://t.co/3yqvLnyTxi. ^RS
1214425,@AmazonHelp I contacted them twice and got false promises and a bribe of 100 Rs to keep my mouth shut,"@405006 Hey, we'd like to take a closer look at this. Please send us your details on this link: https://t.co/cQVomR1pWz. ^VK"
2609338,Stop pretending that u help your customers...! Your customer service is useless @115821,@735645 Seems like you had an unpleasant experience. Could you please let us know what went wrong? We’ll fix it for you. ^SY
2107257,@AmazonHelp Not on my screen there isn't,"@621839 Hi Tom, are you on a computer or mobile device? The web-chat feature is not available on mobile devices. ^KK"
401600,@115833 with the Echo Tap ever get multi-room capabilities??,@210969 We do not have any plans for that at this time. ^TR
1549415,@AmazonHelp is there a reason I'm still getting charged every other month for Amazon Prime even though it's been canceled for months? https://t.co/eSRWLFnxiB,@188727 I'm sorry you're still being charged for a Prime membership! You can cancel your membership here: https://t.co/nhKw916hlv ^BN
1709374,@AmazonHelp today 7th november before 9pm,@517957 Thanks for being patient with us! Deliveries can arrive until 21:00 on the designated date. Keep us posted. ^SH
780337,"@115821 I bought one mobile from Amazon. on delivery I didn't like the performance of phone.i requested for return,but amazon refused .","@306299 I understand your disappointment. However, as per our policy mobiles are eligible for return only if the product 1/2 ^EM"
80645,@115830 were a little bit overzealous with their packaging #waste #environment https://t.co/wCp95vfg6K,@133893 Thanks for reaching out to us today. Help us to continue to improve by submitting your packaging feedback here: https://t.co/fxgZ6hTrFA  ^FJ
158665,@115850 hi my friend ordered an air fryer from his ID and I only have the tracking no. Can you assist me in tracking of the item?,@152474 Twitter being a Social platform we will not be able to access the account details from here. You may track your orders here: https://t.co/ykWpCt0ely. ^VH
2460721,"@115850 
Without consulting orders are cancelled.
is it service of urs..?
orde no-Order# 405-9937257-4436343","@252720 Please don't provide your email address via Twitter, as we consider it to be personal information. Our page is visible to public. 2/2^AR"
179848,@115850 Please let me know about my order #amazoncheater,@158345 We'll not be able to view your order details here. Kindly reach out to our support team via the above link for assistance.^MM
1316536,@129773 why can't i find or watch Thursday Night Football on my mobile device?,@427530 Reach out should you've any further queries- https://t.co/JzP7hlA23B our digital team will be happy to assist. 2/2 ^TP
789301,"@119625 I'm watching about 10 episodes per day of a single tv show, does that count?",@226942 Watch any 5 unique titles and you shall be eligible. ^HK
1204446,"@AmazonHelp I want to clear you that if in next 48hr pickup hasn't been done. Then, initiate my refund. It is going to be 16 days @115850 @amazonHelp","@219482 We have sent you an email correspondence here:https://t.co/DTSNmGldJf, kindly write back to it for further assistance. ^SY"
155139,@AmazonHelp No it was never escalated... I was passed on to customer service agents in different areas with no resolution and I'm hoping you can help escalate the issue to the right technical experts. Thanks again.,"@151578 Just a few clarifying questions: Are you able to view your orders, after signing in: https://t.co/Y5jpI9gRhE? Or is this more of the same sign-in trouble you've experienced for music? Have there been any e-mails sent to you since the last time you've streamed music? ^ST"
895094,@AmazonHelp I already have fire stick.will i be eligible,@197803 Kindly click on the link provided earlier for more information on the Terms and Conditions for Fire stick. ^RD
1340677,@AmazonHelp Was https://t.co/QXjcMOyzLp.,@432699 Please get in touch and we'll be happy to help: https://t.co/hApLpMlfHN. ^BM
319095,@AmazonHelp The same promise was given to me yesterday.,@184615 We'd like to have a look. Please reply to our email correspondence with further query on this and we'll be happy to help. ^AB
1394580,"@115850  sent a very important message on @AmazonHelp, pls have a look. I hope you would appreciate it, thanks!!",@444317 We've responded to your concern via DM. Kindly refer. ^VN
2437263,"@AmazonHelp Carriers for delayed orders: AMZL US, USPS, ONTRAC, and the box that went to the wrong state was via FedEx.","@184289 I'd like a member of my team to look into this with you, Aron! Please let us know more here: https://t.co/flcl6UcOf5 ^AD"
2450108,@115850 Is this product verified https://t.co/R0a3sKjra2,"@502932 then yes, the products sold on Amazon.in are genuine. [2/2] ^HA"
789241,@AmazonHelp hi - do the current Kindle fires support otg and uvc? Want to use a usb microscope on one.,@308213 Check out this page for tech specs: https://t.co/0m0fTDRb8K. ^MC
25972,@AmazonHelp Delivered,@121666 Oh no! Have you tried these steps to locate your parcel: https://t.co/rM4khb1tx5? Let us know! ^TG
2676446,@115830 hi how many times do I need to update payment details for subscribe and save  4 times so far !!!!!,@340513 Sorry for the troubles! Please ring us here: https://t.co/JzP7hlA23B so that we can take a closer look. ^AB
137158,"@115830 despite pre-ordering weeks in advance, my prime order is now 2 days overdue?",@146930 Could you please confirm what was the estimated delivery date in your order confirmation email? What is the current status on your tracking? ^BD
197629,@AmazonHelp Call me my phone no. Is 8871367456,"@162488 Please don't provide your contact details, we consider it personal information. Our Twitter page is visible to public. ^MJ"
1594657,@AmazonHelp I have an automated email that says it's out for delivery now. NOBODY IS AT HOME. Your  helpline agreed to after 6.30 PM on MONDAY. #badservice,"@490013 Out for delivery means that the item should arrive before 21:00, do you have delivery prefs set: https://t.co/02P6V9LspP? ^JJ"
321201,DPD_UK So I paid next day delivery from amazon only 2wait 4nothing! Ur delivery man never came. Bt I received email saying unable 2deliver,@192519 Apologies - does the DPD tracking confirm that a delivery attempt was made ? Pls check here:  https://t.co/aaDyEz1VgE  ^TD
1786632,"@123967 @AmazonHelp Hi, I ordered the new south park game for today (release date). It says it was delivered to my mailbox. It's not there",@536757 I'm sorry you haven't received your item! Have you tried locating your package using these steps: https://t.co/IomZANZ5HN ^AC
288261,"@115850 This is how amazon.in screws you.. the prices are for prime(1) and for non prime(2) members.
Thn claim free delivery for prime. https://t.co/pBEtapcTrW",@184665 charges may vary from seller to seller. (2/2) ^GK
1589432,@115821 where is your live chat?,"@488742 If you would like to speak with our support team via chat, please use this link: https://t.co/hApLpMlfHN ^WM"
2371344,"Apparently #Amazon is using shitty delivery companies. As this is the third time our package has been ""delivered"". Except is not at my front door. @115821 @AmazonHelp",@684227 I'm sorry to hear you're missing your package! Have you tried locating the package using the steps listed here: https://t.co/padBHo8Ehg? ^JS
523502,@AmazonHelp https://t.co/W1kdKR52bu,@240971 Who's the carrier for the order? You can find that information here: https://t.co/Y5jpI9ys9c   ^FJ
1554980,Refund the money and prime charges as you guys not worth it...Amazon CEO look at this and make a better organisation and stop fraud https://t.co/dwOUHFhrCG,@425372 as we consider it to be personal info. Our Twitter page is public. (2/2) ^ST
2137932,"@AmazonHelp definitely have, this was supposed to have been delivered today. Th is happened to me (cont) https://t.co/meOxVejwv2",@628851 Have you noticed the issue with a particular carrier? Is there any other trend with the delays? We want to help if possible! ^EA
975061,"@AmazonHelp hv alrdy told u guys. chk ur dm, u were supos to cl me to sort this. nw i expect this to b sorted within 2hours, els drgn this2consumr court",@337836 We are awaiting your DM. You may elaborate your concern here for better understanding. ^RW
2206154,"@115821 @115850 
I have an iphone SE 16 gb and want to exchange and buy oppo f5 but i have only 5k in hand can u find sutiable retailer to help me out thank u",@645034 your understanding. 2/2 ^KH
324488,"@AmazonHelp Ur delivery dept has rescheduled the delivery &amp; disgustingly mentioned ""as per customer request""
Its too poor practice Mr @115851","@193294 That was unintended. However, could you confirm if you've reached out to our support team? ^MS"
1510483,@AmazonHelp Nous allons faire passer linfo ca date de 1 semaine,"@389945 Si le remboursement a été émis sur votre compte bancaire, il ne peut pas être refais sur votre solde chèque cadeau. ^ARC"
1035966,@AmazonHelp Whats going on w this? https://t.co/gtBIBhZLIU,@365047 We'd like to look into this with you. Please provide your contact info here: https://t.co/PoqRadDxa8 &amp; we'll be in touch. ^LB
274081,"@AmazonHelp Had chatted twice already. Thats why the line said ""Cx Rep says process limitation""","@180893 I'd like to look into the issue and assist you with it. Please provide your details here:  
https://t.co/YJ6ATMB7cF 1/2 ^SH"
162075,@115850 @115821 could you please explain?? https://t.co/AVXizgwPHL,"@153417 I'm sorry, I was unable to comprehend your concern. Kindly elaborate so that we can assist you accordingly. ^MO"
578449,"@AmazonHelp 12 hours , the when will I buy it? Tomorrow is the last day","@150316 I get your concern, Areeb. Our team will get back to you as soon as possible. ^MN"
2971848,@AmazonHelp having issues playing videos on my LG TV amazon app. Can hear the sound but no image. Have reinstalled the app and restarted TV. Problem still exists. Happens with all titles. Internet bandwidth fine. Please help as it worked fine yesterday.,@819689 That's odd. I'm very sorry for any difficulties you've experienced using the video app. Have a look at some troubleshooting tips here: https://t.co/27tuyg4nvu Let us know if the issue persists. We're here for you! ^SK
439271,"@115850 requested a cancltion but have received d pakg as it was left with my neighbr, plz disregard the req. Order #402-5744154-3212325","@219324 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
423738,@115850 can you please tell me what's happening here. I spoke to rep and they don't seem to have any update https://t.co/pygKkV6U3i,@215879 That's unusual. Let us help you out here. Please drop your details here: https://t.co/sUqFTkb3N7 (1/2) ^VM
1115006,@AmazonHelp On peut donc lui dire adieu? Puisque pas de remboursement possible et qu'on ne pourra pas la recommander gratuite.,"@367185 Avez-vous vérifié ceci auprés de notre SAV s'il vous plait?
^SA"
390050,@115850 when i will get my phone i have already paid in full. Order no 405-6215400-8865915,@207243 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS
2965268,"@AmazonHelp hey I bought something but still has not come, should of be been here last week. https://t.co/sVgyITsrJr  I pay more so that it will come before December but still not here why?","@818095 I'm truly sorry your order hasn't arrived! Did you receive a shipped notification, tracking details, or updates for this order here: https://t.co/dmzGpCLwxA? ^SH"
49986,@AmazonHelp Filled. Let's see how #responsible you people towards customer. Last 30days very frustrating.. lost #hope &amp; #trust on Amazon. It's ur final,@127186 Thank you. We'll check and get back to you with an update soon. ^NR
1731191,@115850 amazon is worst in educating their delivery agents for doorstep cash load offer. 2 delivery agent refused for offer.what a shame.,@504355 and we'll be glad to look into this for you. ^MP 2/2
483762,@116928  https://t.co/yKZQIYXmnf,@134789 ¡Hola Nacho! Nos alegra saber que ya recibiste tus pedidos 😊 Te recomendamos verificar la siguiente información: https://t.co/myiv2xYnjR. ¡Saludos! ^LG
266025,@AmazonHelp done,@166676 We'll be in touch as soon as possible to address this together. ^JE
1286991,"@AmazonHelp Does Amazon has an answer regarding letter Oct 15, please?
You should receive a response from one of our representatives within 12-24 hours","@421025 Hello Jenny, have you contacted our Customer Support through phone to check about it? ^DA"
2176492,"@AmazonHelp Already did, but you guys are not helpful. That's the entire process.",@139232 We'll not be able to check your information over Twitter. Request you to write back to the email correspondence received from our social media team and we will reach out to you. ^GK
234750,@115830 trying to contact your @AmazonHelp as i need assistance regarding account security. No response as of yet..,"@171901 Sorry to hear about this. We would like to help. W/o posting personal info, are you able to elaborate on the issue? ^PK"
2888359,@115850 great work not being able to deliver items (2/3) https://t.co/pPKd1ZqWFy,"@800876 Further, I've also passed on your experience as a feedback to the relevant team internally we'll ensure such instances aren't repeated in the future. 2/2 ^EM"
2676853,@115850 the order details in photo attached. Had ordered 4 pcs but recd only 3 pcs till date. When will I receive balance pc? Await reply! https://t.co/l2HAUZFGC1,"@753397 I'm sorry about the trouble with your order. We'd like to help, please connect with us here: https://t.co/vlvfJr4nN9 1/2 ^MA"
378315,@115850 you have sent wrong size and design.the quality is low.why can't the review be added? https://t.co/yHFzNg7cYt,@205779 The review cannot be posted if it does not meet the guidelines mentioned here: https://t.co/sH8yqAUhbL.(1/2) ^ST
1380623,@AmazonHelp was a very poor experience. now cancelling. 72 hours .. In transit. Its not easy to find a number to call amazon. Used to be a fan. Now no.,"@441369 Hi, sorry to hear you've had a poor experience. What info did we provide? Please avoid posting order ID. ^TS"
1514328,@AmazonHelp But it says on my account it was delivered just before 1pm....,@471367 We'd like to help! Let's try these steps here: https://t.co/NdrQqhAVh7. Let us know if you have any questions! ^KJ
138264,"@AmazonHelp Team, Could you please help quickly? I have already filled info requested.",@147142 I'm sorry to hear you're unable to log in to your account. You may arrange a call back directly from our specialist team via https://t.co/TK4yevTaND and they will be able to assist you accordingly. ^AM
382835,@AmazonHelp I had made a Jio recharge of RS 309 through Amazon pay.. it's been 10 days but still nt got my Cashback @120602,@206728 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
271948,@115850 is a scam. guys dnt buy anythng.Order# 402-3599367-0413123 got empty box now they re not willing to help. see hw dey fool people. https://t.co/xoPmlmxVkq,"@180891 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 2/2 ^PS"
1830723,@115850 #AmazonIndia Stop cheating people by saying 2-4 days delivery for a Prime Customer. Where Its actully taking around 7-8 days.,"@549351 Accordingly, customer's packages are then dispatched by us in order to meet their estimated delivery dates. 2/2 ^AB"
480352,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,"@229163 Hi Tonya. Sorry to hear. With regards your order, what is the status now? Has it been marked as dispatched and assigned a carrier or is it still pending fulfillment? ^NV"
2252821,@AmazonHelp Parlato ora con il servizio clienti. Niente spesa. Consegna annullata causa traffico a #milano.  Non sono felice per nulla: ho fatto la spesa in pausa pranzo. Aspettato la spesa che mi serviva per la cena. Stata in casa per nulla. Tante scuse e null'altro. Non basta.,@656294 Mi spiace per l'accaduto e per i disagi causati. Permettici di rimediare almeno in parte cliccando qui: https://t.co/YqSLjWcfCa e compilando i campi richiesti. ^AP
746031,@115850 when will u stop fooling ppl. Same product different mrp. Shame https://t.co/poJWo7q983,"@298344 I understand your concern. Please refer here: https://t.co/yQb39uNRsX, for more info about pricing. ^NR"
2151405,"@115850 doesn't provide way to claim #gst input credit for Business purchases.
Even if I am giving all details they are denying this basic","@632255 That's odd. We'd like a closer look, please drop in the details here: https://t.co/GIJyeYqKE0 and we'll reach out. ^MS"
2507149,Just put #TheWizardOfOz on @116618 and the subtitles are about a minute earlier than the dialogue. Not even exaggerating.,@257146 That's odd! What kind of device are you watching on? Please let us know. We want to help! ^SM
1219380,"@115821 still tricking  customers into signing up to Prime.  You'd get enough business, maybe more, if you stopped these shoddy practices.",@406093 If you were charged for Prime unexpectedly it can be canceled in Your Account: https://t.co/keFBZ5cRBj ^EP
2389781,@115850 ORDER # 408-1175094-5237939 my birthday on 20th November. can you get me delivered my items before 20th? I'd be more than happy if you do so,@632917 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. 2/2 ^AH
1734608,Disgusting service by @115850 neither timely delivery nor timely pickup. Just fooling people with prime membership.,@523809 Apologies for the unpleasant experience. Write to us here: https://t.co/beaaDm0muc and we'll work on it right away. ^MO
2615158,@AmazonHelp Was expecting a cashback while purchasing the echo....Didn't get it and the agent on chat told me that it was something in the T&amp;C due to which I didn't qualify...,"@739227 I'm sorry to hear about the cashback miss. We have many promotions lined up for future. Hope you take advantage of them. Further, we'll be sure to forward your comments internally for improvements. ^VN"
1516018,@AmazonHelp  https://t.co/4i11da1EmU,"@471740 I'd like to have a member of our team look into this, please send us the order/tracking details: https://t.co/vT3x8BkzHk ^SB"
